user_id,obs_id,explanation_mechanism,true_strategy,predicted_strategy,is_correct,confidence,time_taken,survey_question_pos
121,16,TemporalDecomposition,Survival,Dots,False,Neutral,13.994,5
121,2,SARFA,Dots,EnergyPill,False,Neutral,17.485,1
121,3,SARFA,Dots,LoseALife,False,Confident,17.242,3
121,14,SARFA,Dots,Survival,False,Confident,29.342,0
121,13,SARFA,LoseALife,EnergyPill,False,Very Confident,14.216,2
121,1,OptimalAction,Dots,Survival,False,Confident,14.946,14
121,5,OptimalAction,Dots,LoseALife,False,Neutral,13.717,15
121,9,OptimalAction,Dots,EnergyPill,False,Confident,13.755,13
121,8,OptimalAction,Survival,LoseALife,False,Confident,22.125,12
122,8,DatasetSimilarity,Dots,EnergyPill,False,Confident,23.301,14
122,19,DatasetSimilarity,EnergyPill,EnergyPill,True,Very Confident,11.2,15
122,12,DatasetSimilarity,LoseALife,LoseALife,True,Confident,19.092,13
122,17,DatasetSimilarity,LoseALife,LoseALife,True,Very Confident,14.784,12
122,18,TemporalDecomposition,Dots,EnergyPill,False,Neutral,11.466,7
122,8,TemporalDecomposition,EnergyPill,LoseALife,False,Very Confident,14.061,6
122,6,TemporalDecomposition,LoseALife,Survival,False,Confident,18.933,4
122,19,TemporalDecomposition,LoseALife,LoseALife,True,Very Confident,12.477,5
122,6,SARFA,Survival,EnergyPill,False,Confident,37.455,1
122,11,SARFA,Survival,Survival,True,Confident,20.678,2
122,12,SARFA,Survival,EnergyPill,False,Confident,24.432,3
122,15,SARFA,LoseALife,LoseALife,True,Very Confident,15.351,0
122,7,OptimalAction,Dots,Dots,True,Confident,16.533,11
122,1,OptimalAction,Survival,Survival,True,Very Confident,16.056,10
122,10,OptimalAction,Survival,LoseALife,False,Confident,14.693,9
122,11,OptimalAction,Survival,LoseALife,False,Confident,20.469,8
